,name,pLDDT_full,pLDDT_inpaint,linker_start,linker_end
461,CSM8_reloop_422_0,0.8653323,0.6552278,64,80
462,CSM8_reloop_121_0,0.8297929,0.64791423,62,73
463,CSM8_swap_314_0,0.8438382,0.63168585,58,70
464,CSM8_reloop_1412_0,0.82602215,0.59080565,57,77
465,hit6_swap_594_0,0.79285145,0.5606439,67,78
466,hit6_swap_1203_0,0.8258084,0.6339077,65,79
467,CSM8_reloop_803_0,0.82557833,0.6398595,57,68
468,hit6_reloop_518_0,0.8595388,0.6798242,59,73
469,hit6_swap_569_0,0.8351573,0.63043696,61,75
470,CSM8_swap_1206_0,0.80462795,0.5410683,54,70
471,CSM8_reloop_205_0,0.7846492,0.5648808,68,83
472,CSM8_reloop_1235_0,0.83084226,0.63853306,56,77
473,CSM8_swap_533_0,0.8061021,0.5936506,62,75
474,hit6_reloop_1286_0,0.87546474,0.59474015,60,75
475,CSM8_reloop_706_0,0.8332771,0.6920078,60,74
476,CSM8_reloop_1385_0,0.8190122,0.5553142,65,81
477,CSM8_swap_483_0,0.8656007,0.5940011,58,70
478,hit6_reloop_1336_0,0.83649665,0.675284,65,78
479,CSM8_reloop_348_0,0.82953614,0.6776722,66,79
480,CSM8_reloop_1378_0,0.8361717,0.694056,61,75
481,CSM8_swap_180_0,0.8348454,0.53899604,57,73
482,hit6_reloop_156_0,0.8409127,0.6046166,60,72
483,hit6_swap_127_0,0.8415169,0.70163107,59,78
484,hit6_swap_424_0,0.8330512,0.6561059,60,70
485,hit6_reloop_455_0,0.84194225,0.6866831,64,76
486,hit6_reloop_874_0,0.85285664,0.69197494,60,74
487,hit6_swap_805_0,0.8151361,0.5661553,64,80
488,CSM8_swap_259_0,0.7811474,0.5324036,66,76
489,hit6_swap_19_0,0.8183312,0.5920538,58,76
490,CSM8_reloop_592_0,0.8067972,0.6249746,63,83
491,hit6_reloop_1012_0,0.8306388,0.6039785,67,81
492,hit6_reloop_889_0,0.8170529,0.64729434,70,85
493,hit6_swap_700_0,0.8230675,0.63637245,64,79
494,hit6_reloop_771_0,0.83446443,0.6667004,67,83
495,hit6_swap_1097_0,0.8228709,0.60714364,60,77
496,CSM8_normal_66_0,0.91186297,0.45901147,58,71
497,hit6_reloop_272_0,0.8252331,0.6461009,58,72
498,hit6_swap_203_0,0.7832173,0.56470007,66,80
499,CSM8_swap_1092_0,0.8327561,0.6210665,67,84
500,hit6_normal_63_0,0.8832529,0.6492616,58,70
501,CSM8_swap_1000_0,0.81522685,0.60885054,59,73
502,hit6_swap_291_0,0.8383521,0.6664296,58,72
503,CSM8_swap_830_0,0.82057506,0.6215385,62,78
504,hit6_swap_1005_0,0.8213769,0.52872247,58,67
505,hit6_swap_792_0,0.8425162,0.5061586,63,77
506,hit6_reloop_1080_0,0.83509445,0.5744618,59,80
507,CSM8_reloop_500_0,0.80888516,0.57748353,58,79
508,CSM8_swap_735_0,0.84715277,0.5409462,55,73
509,CSM8_reloop_1033_0,0.7888855,0.58034843,62,82
510,hit6_swap_76_0,0.85981435,0.66910976,62,76
511,hit6_swap_897_0,0.84299004,0.6543569,57,69
512,CSM8_swap_60_0,0.83871454,0.6465902,64,75
513,hit6_swap_1321_0,0.7963384,0.59061,61,80
514,hit6_reloop_139_0,0.83745915,0.78041655,69,89
515,hit6_swap_148_0,0.8374994,0.7339158,62,77
516,CSM8_swap_1324_0,0.8146335,0.6127051,64,73
517,CSM8_reloop_921_0,0.84189963,0.6572143,58,69
518,CSM8_swap_112_0,0.77915144,0.5033859,63,81
519,hit6_reloop_1359_0,0.80607235,0.5784151,66,77
520,CSM8_reloop_327_0,0.81475455,0.62301505,63,83
521,CSM8_reloop_624_0,0.8262715,0.670811,67,78
522,CSM8_reloop_1317_0,0.8257506,0.57944596,66,83
523,CSM8_swap_411_0,0.81185085,0.59337634,58,76
524,CSM8_reloop_1130_0,0.8548129,0.6196928,62,74
525,hit6_swap_969_0,0.8610221,0.6284281,63,81
526,CSM8_swap_636_0,0.8138689,0.5225866,56,69
527,CSM8_reloop_403_0,0.81596273,0.6031874,70,82
528,hit6_reloop_1183_0,0.84354013,0.69538504,66,81
529,hit6_reloop_1480_0,0.8504393,0.6828547,59,74
530,CSM8_reloop_100_0,0.8417463,0.5660461,57,70
531,hit6_swap_994_0,0.821332,0.6047003,59,71
532,CSM8_reloop_1433_0,0.8357158,0.71734107,66,81
533,CSM8_swap_335_0,0.84759223,0.5446734,60,78
534,hit6_swap_1405_0,0.83685195,0.7076885,63,80
535,CSM8_swap_933_0,0.79885244,0.5140489,63,74
536,CSM8_swap_1103_0,0.865028,0.7135238,66,80
537,hit6_swap_392_0,0.8573125,0.58345926,58,76
538,hit6_swap_691_0,0.81596065,0.64376986,58,69
539,CSM8_swap_1400_0,0.79897237,0.5564888,66,78
540,hit6_swap_1106_0,0.8249398,0.6090954,63,72
541,CSM8_reloop_224_0,0.79970443,0.55431736,61,77
542,CSM8_swap_512_0,0.8646588,0.55884486,58,71
543,CSM8_reloop_1214_0,0.821078,0.6486845,63,84
544,CSM8_reloop_727_0,0.83040553,0.6781226,69,81
545,hit6_swap_1222_0,0.7979032,0.57649744,66,81
546,hit6_reloop_539_0,0.8238745,0.606932,60,77
547,CSM8_reloop_822_0,0.8748702,0.6371383,61,80
548,hit6_swap_548_0,0.8688042,0.61232156,57,68
549,CSM8_swap_1227_0,0.8630008,0.49878642,59,70
550,hit6_swap_527_0,0.80751765,0.5667179,63,78
551,CSM8_swap_1248_0,0.8140988,0.5932192,60,77
552,hit6_reloop_1235_0,0.8190382,0.5781855,58,74
553,CSM8_swap_580_0,0.8304174,0.5835839,59,78
554,CSM8_reloop_1286_0,0.8338027,0.60386103,56,72
555,CSM8_reloop_748_0,0.8594248,0.588894,65,78
556,hit6_reloop_45_0,0.84792906,0.6414885,60,73
557,hit6_swap_1194_0,0.8345848,0.6333414,62,71
558,CSM8_swap_1492_0,0.82966805,0.61675006,64,75
559,hit6_swap_603_0,0.81175035,0.5423857,59,73
560,CSM8_reloop_40_0,0.8346787,0.72963035,62,83
561,hit6_swap_300_0,0.83853614,0.45482185,62,71
562,CSM8_swap_1191_0,0.8393021,0.57186973,64,79
563,hit6_swap_1497_0,0.8400075,0.60154325,61,73
564,hit6_reloop_371_0,0.8342082,0.69553214,64,82
565,hit6_swap_1169_0,0.81751215,0.57849485,65,76
566,hit6_swap_906_0,0.8268905,0.6405358,58,71
567,CSM8_swap_659_0,0.79369086,0.50544804,63,75
568,hit6_reloop_977_0,0.82362133,0.59356123,61,73
569,CSM8_reloop_192_0,0.8448075,0.6812775,58,70
570,hit6_reloop_1412_0,0.84823656,0.7157185,60,74
571,hit6_reloop_1111_0,0.80901563,0.64905316,67,88
572,CSM8_reloop_491_0,0.8517869,0.6950239,62,81
573,hit6_reloop_1471_0,0.82965297,0.6392829,58,72
574,hit6_swap_965_0,0.85032386,0.56785053,66,80
575,CSM8_swap_339_0,0.8291229,0.6528688,66,77
576,hit6_swap_998_0,0.8177991,0.554531,63,74
577,hit6_reloop_1172_0,0.85011446,0.6499886,56,68
578,hit6_swap_660_0,0.84125924,0.65637046,60,79
579,hit6_reloop_611_0,0.8418232,0.5583087,58,78
580,hit6_reloop_26_0,0.8272314,0.66661966,67,84
581,hit6_reloop_312_0,0.8266639,0.6828787,70,90
582,hit6_swap_363_0,0.83314204,0.619833,58,67
583,CSM8_reloop_23_0,0.8755923,0.60058343,62,76
584,hit6_reloop_1256_0,0.8332728,0.67312956,67,80
585,CSM8_reloop_228_0,0.8416768,0.65297943,57,72
586,CSM8_reloop_1218_0,0.8836162,0.61844784,63,74
587,hit6_swap_544_0,0.83342737,0.6813319,62,74
588,hit6_reloop_535_0,0.8366837,0.6463758,61,74
589,hit6_swap_1241_0,0.86552566,0.5789818,64,74
590,CSM8_swap_1244_0,0.7800928,0.6071174,68,82
591,CSM8_reloop_841_0,0.83771384,0.63353324,61,82
592,hit6_reloop_1239_0,0.832598,0.6393701,62,75
593,CSM8_reloop_744_0,0.8591258,0.6049773,67,82
594,CSM8_reloop_1277_0,0.8453954,0.7272162,59,73
595,CSM8_swap_571_0,0.8008631,0.5412851,58,74
596,CSM8_swap_1160_0,0.82121855,0.6660648,64,81
597,CSM8_swap_950_0,0.85263133,0.60164106,58,72
598,hit6_swap_1466_0,0.85775936,0.70977056,62,79
599,hit6_reloop_380_0,0.833988,0.62453985,61,73
600,hit6_swap_1198_0,0.8402136,0.482932,65,76
601,hit6_reloop_49_0,0.8489091,0.6399503,61,75
602,hit6_swap_1165_0,0.8564465,0.6273199,62,74
603,hit6_reloop_683_0,0.83591884,0.6321622,60,78
604,CSM8_swap_1463_0,0.84056187,0.6193262,66,83
605,CSM8_reloop_460_0,0.84284645,0.72097456,61,73
606,CSM8_swap_655_0,0.8331582,0.61331713,58,71
607,CSM8_normal_6_0,0.88478416,0.54321766,58,68
608,CSM8_reloop_1153_0,0.87251693,0.6786387,67,81
609,CSM8_swap_356_0,0.8005777,0.55843604,61,79
610,CSM8_reloop_1450_0,0.7897553,0.5704395,67,83
611,CSM8_reloop_163_0,0.82354736,0.5745238,58,70
612,hit6_reloop_986_0,0.8537282,0.5830197,65,84
613,CSM8_reloop_344_0,0.8256402,0.60570616,70,87
614,CSM8_swap_171_0,0.8343371,0.510465,60,77
615,CSM8_reloop_1389_0,0.8507694,0.72967064,59,76
616,CSM8_swap_472_0,0.84733677,0.5877523,60,79
617,CSM8_reloop_1374_0,0.85300785,0.73274523,59,74
618,CSM8_reloop_647_0,0.84530216,0.66825396,57,72
619,hit6_swap_1342_0,0.82773,0.58255684,58,72
620,hit6_swap_6_0,0.8205396,0.60383487,66,81
621,hit6_reloop_459_0,0.84542274,0.71457356,65,83
622,CSM8_reloop_942_0,0.8474361,0.73565054,65,77
623,CSM8_swap_1347_0,0.84157526,0.5397772,67,84
624,hit6_swap_428_0,0.83768064,0.7003872,67,80
625,CSM8_reloop_1050_0,0.833206,0.6954133,61,79
626,hit6_swap_809_0,0.83840984,0.59003574,61,72
627,CSM8_swap_756_0,0.79831046,0.49965066,62,76
628,hit6_reloop_878_0,0.82024175,0.69057745,69,90
629,CSM8_reloop_563_0,0.8473594,0.6621254,66,81
630,hit6_reloop_885_0,0.83222485,0.7174908,62,76
631,hit6_swap_15_0,0.82529503,0.6845717,64,82
632,CSM8_swap_255_0,0.8054052,0.55550873,58,74
633,hit6_reloop_283_0,0.83618355,0.703633,68,80
634,CSM8_swap_853_0,0.8410169,0.60457975,58,74
635,CSM8_swap_1063_0,0.83678013,0.5741919,60,76
636,hit6_normal_92_0,0.8706455,0.53459024,58,74
637,hit6_swap_1066_0,0.8093253,0.5080982,55,68
638,CSM8_normal_97_0,0.87588257,0.68468153,58,67
639,hit6_reloop_712_0,0.78032,0.5338895,67,82
640,hit6_swap_763_0,0.8523586,0.5855707,61,76
641,hit6_swap_260_0,0.81474584,0.61696935,58,76
642,hit6_swap_1009_0,0.8357221,0.6848811,58,76
643,hit6_reloop_211_0,0.8001211,0.6299013,70,84
644,hit6_swap_866_0,0.84539807,0.67160344,64,74
645,CSM8_swap_739_0,0.82255274,0.5008998,64,78
646,hit6_swap_87_0,0.83325636,0.7032188,65,78
647,hit6_reloop_1071_0,0.8277156,0.6367816,62,83
648,hit6_swap_144_0,0.84570533,0.52834696,61,78
649,hit6_reloop_135_0,0.8355592,0.6537971,56,77
650,CSM8_swap_91_0,0.8439693,0.6279918,59,73
651,hit6_reloop_436_0,0.8177553,0.65545225,69,83
652,CSM8_swap_1328_0,0.8393751,0.6409042,57,67
653,hit6_swap_447_0,0.87113154,0.67534626,64,83
654,hit6_reloop_1355_0,0.846259,0.7117956,59,76
655,CSM8_reloop_628_0,0.84740776,0.6157632,67,79
656,hit6_reloop_1218_0,0.8462525,0.72058576,58,77
657,CSM8_reloop_266_0,0.8593772,0.58879304,69,85
658,CSM8_reloop_798_0,0.8337471,0.6045017,62,83
659,CSM8_reloop_765_0,0.86221015,0.6399039,65,79
660,CSM8_swap_550_0,0.82640207,0.51066965,63,81
661,CSM8_reloop_1256_0,0.8004892,0.6199566,64,81
662,hit6_reloop_586_0,0.79381067,0.60243064,58,79
663,hit6_swap_1260_0,0.85746056,0.51122934,62,72
664,CSM8_swap_1298_0,0.8740866,0.5662856,60,71
665,CSM8_swap_1265_0,0.85906124,0.56254405,60,73
666,CSM8_reloop_860_0,0.8346229,0.68041354,68,83
667,CSM8_reloop_441_0,0.8058331,0.5746353,60,73
668,CSM8_reloop_1172_0,0.87675565,0.6527076,58,78
669,CSM8_swap_674_0,0.82600224,0.48870817,65,78
670,CSM8_reloop_1471_0,0.85086244,0.7174013,65,84
671,CSM8_swap_377_0,0.83163303,0.5879363,55,64
672,CSM8_swap_689_0,0.82753307,0.54510266,56,66
673,CSM8_reloop_142_0,0.84499437,0.5907732,57,70
674,CSM8_reloop_90_0,0.8464559,0.5924829,68,86
675,CSM8_swap_971_0,0.81217176,0.49914438,57,71
676,CSM8_swap_1141_0,0.84679675,0.60637826,57,75
677,hit6_reloop_68_0,0.81404877,0.6048319,63,82
678,hit6_swap_1447_0,0.83074236,0.6224826,58,71
679,hit6_reloop_95_0,0.78267246,0.5599364,66,86
680,hit6_swap_1144_0,0.84263366,0.6567058,54,66
681,CSM8_swap_1442_0,0.77737176,0.52138853,66,78
682,hit6_swap_641_0,0.8622301,0.6064926,64,83
683,hit6_swap_1428_0,0.8419286,0.59707475,63,76
684,hit6_reloop_630_0,0.82890564,0.62981373,62,81
685,hit6_reloop_333_0,0.8343671,0.64112747,66,78
686,hit6_swap_342_0,0.8298231,0.7130577,61,75
687,hit6_reloop_1450_0,0.881025,0.62061644,57,69
688,hit6_swap_944_0,0.838218,0.6122962,58,67
689,CSM8_swap_318_0,0.7742063,0.50654125,61,79
690,hit6_swap_598_0,0.85158277,0.7090257,65,74
691,hit6_swap_565_0,0.8460828,0.636126,61,71
692,hit6_reloop_514_0,0.83878917,0.6460547,63,74
693,hit6_reloop_1277_0,0.8613027,0.6247874,63,75
694,CSM8_reloop_209_0,0.85165894,0.6390634,64,79
695,CSM8_reloop_1239_0,0.82957035,0.5884241,62,78
696,CSM8_swap_718_0,0.80317575,0.5886453,64,83
697,hit6_swap_847_0,0.8379757,0.5825009,58,71
698,hit6_reloop_836_0,0.85732776,0.63931376,60,80
699,hit6_reloop_1050_0,0.84567654,0.6743556,59,74
700,hit6_reloop_733_0,0.8427769,0.7322451,64,84
701,CSM8_normal_24_0,0.8650759,0.48150077,58,75
702,hit6_swap_742_0,0.8327778,0.6340258,61,74
703,hit6_swap_241_0,0.8435888,0.6328241,55,66
704,hit6_normal_21_0,0.89606154,0.6177124,58,70
705,hit6_reloop_230_0,0.83285666,0.61018133,59,76
706,hit6_reloop_1374_0,0.83210737,0.6655186,68,82
707,hit6_reloop_1389_0,0.8366349,0.643107,66,79
708,CSM8_reloop_609_0,0.8299293,0.5857157,59,71
709,hit6_swap_165_0,0.85773844,0.5553977,54,63
710,hit6_reloop_114_0,0.8487014,0.70470893,63,76
711,hit6_reloop_417_0,0.8123791,0.6155086,60,79
712,hit6_swap_198_0,0.8603112,0.5494861,63,76
713,CSM8_swap_1309_0,0.857587,0.6029709,60,72
714,hit6_swap_466_0,0.80017823,0.6175465,65,83
715,CSM8_swap_22_0,0.84072757,0.65828556,60,74
716,hit6_swap_1363_0,0.80953276,0.6238589,63,77
717,hit6_reloop_485_0,0.81846666,0.60861385,62,74
718,CSM8_reloop_963_0,0.836265,0.5810684,59,72
719,hit6_reloop_478_0,0.851192,0.5838957,65,84
720,hit6_reloop_186_0,0.850171,0.7019866,60,71
721,CSM8_swap_1366_0,0.8268681,0.5508999,63,80
722,hit6_swap_409_0,0.8687524,0.5697456,55,73
723,CSM8_reloop_365_0,0.7991523,0.58181137,61,82
724,CSM8_swap_150_0,0.85219544,0.6699676,63,79
725,CSM8_reloop_1355_0,0.83418787,0.646765,63,83
726,CSM8_swap_453_0,0.83200085,0.53598946,56,70
727,CSM8_reloop_398_0,0.82777494,0.65992945,64,81
728,CSM8_reloop_666_0,0.8132862,0.585141,62,79
729,CSM8_swap_1042_0,0.8196125,0.56039935,56,74
730,CSM8_swap_872_0,0.8274477,0.5084986,64,79
731,hit6_swap_1047_0,0.831205,0.6442717,63,76
732,CSM8_swap_289_0,0.8213231,0.5452692,57,71
733,CSM8_swap_777_0,0.8027639,0.5782559,61,79
734,hit6_swap_828_0,0.8515213,0.55305773,66,78
735,CSM8_reloop_1071_0,0.81864464,0.55751616,57,68
736,CSM8_reloop_542_0,0.8685662,0.6328747,66,80
737,hit6_reloop_859_0,0.8273257,0.61237866,65,82
738,hit6_swap_34_0,0.8485426,0.6446928,60,77
739,CSM8_swap_274_0,0.80829537,0.556143,63,72
740,CSM8_reloop_1424_0,0.8375623,0.76113707,66,81
741,hit6_swap_983_0,0.8450178,0.545995,63,73
742,CSM8_swap_322_0,0.7872265,0.5235815,61,79
743,hit6_reloop_1497_0,0.8437961,0.6527908,63,75
744,hit6_reloop_1169_0,0.82452136,0.6512494,66,80
745,CSM8_reloop_117_0,0.8611892,0.68867946,66,79
746,CSM8_reloop_414_0,0.7990736,0.58882475,58,79
747,CSM8_reloop_1127_0,0.86694545,0.600126,61,82
748,CSM8_swap_621_0,0.8089096,0.5745984,64,75
749,hit6_swap_1111_0,0.85100263,0.6276948,60,75
750,CSM8_reloop_38_0,0.84339046,0.7101921,66,79
751,hit6_swap_378_0,0.82735735,0.49473956,56,67
752,CSM8_swap_1417_0,0.8306871,0.62462515,58,72
753,hit6_swap_686_0,0.8106911,0.5681039,59,74
754,CSM8_swap_924_0,0.858816,0.5882293,67,78
755,hit6_swap_385_0,0.8587296,0.60801256,67,76
756,CSM8_swap_1114_0,0.86382914,0.505933,61,71
757,hit6_swap_1412_0,0.8170669,0.6613262,68,82
758,CSM8_reloop_730_0,0.84997547,0.5380666,65,76
759,CSM8_swap_505_0,0.8172112,0.5743091,63,78
760,CSM8_reloop_1203_0,0.85211945,0.6085404,69,84
761,CSM8_reloop_233_0,0.7640913,0.5444587,68,80
762,CSM8_swap_1230_0,0.8018224,0.52242374,64,78
763,CSM8_reloop_835_0,0.83833927,0.61953163,60,80
764,hit6_swap_530_0,0.84983665,0.63212496,57,67
765,hit6_reloop_541_0,0.82783455,0.70254755,67,82
766,CSM8_swap_597_0,0.82703614,0.53595775,62,74
767,CSM8_reloop_1291_0,0.8741462,0.6071072,60,71
768,hit6_reloop_1222_0,0.8259735,0.6172306,66,77
769,hit6_reloop_366_0,0.85658497,0.6073884,61,72
770,hit6_swap_1480_0,0.85138893,0.5479766,59,78
771,CSM8_reloop_57_0,0.8569062,0.5814245,69,85
772,CSM8_swap_1186_0,0.8398994,0.60503423,56,66
773,hit6_swap_317_0,0.8450515,0.5797929,58,73
774,CSM8_swap_1478_0,0.8537532,0.684486,64,81
775,hit6_swap_614_0,0.8036477,0.5756064,58,74
776,CSM8_swap_1485_0,0.8423909,0.59077996,62,72
777,hit6_reloop_52_0,0.8456755,0.66070884,63,80
778,hit6_reloop_665_0,0.83855253,0.5871248,64,76
779,hit6_swap_1183_0,0.826596,0.56641155,63,79
780,CSM8_reloop_178_0,0.84496146,0.72154737,64,78
781,CSM8_reloop_486_0,0.8468888,0.58133924,66,80
782,CSM8_reloop_185_0,0.84521997,0.6564913,59,72
783,hit6_reloop_1405_0,0.85018104,0.6869484,60,72
784,hit6_swap_911_0,0.8190251,0.6729768,65,84
785,CSM8_reloop_1148_0,0.8404148,0.67858773,61,76
786,CSM8_swap_197_0,0.7747944,0.5424979,65,77
787,CSM8_swap_469_0,0.85494745,0.6077582,61,72
788,hit6_reloop_1321_0,0.8350162,0.64603084,60,75
789,CSM8_reloop_1392_0,0.80596584,0.5866347,68,80
790,hit6_reloop_3_0,0.8143104,0.62387514,67,84
791,CSM8_swap_494_0,0.8282906,0.71286595,66,75
792,CSM8_reloop_959_0,0.8210399,0.6589722,60,77
793,hit6_reloop_442_0,0.82583165,0.66956586,66,83
794,hit6_swap_433_0,0.7911477,0.56059587,61,77
795,hit6_swap_130_0,0.85064983,0.55459565,55,74
796,CSM8_swap_18_0,0.8006341,0.5469512,65,74
797,hit6_swap_1359_0,0.84116566,0.5219694,56,67
798,hit6_reloop_141_0,0.82575816,0.5983231,62,74
799,CSM8_reloop_585_0,0.88208234,0.6123013,59,76
800,hit6_reloop_1005_0,0.82513916,0.62915283,59,77
801,hit6_swap_812_0,0.8414559,0.7326839,58,75
802,CSM8_reloop_578_0,0.85138553,0.5650909,65,85
803,CSM8_swap_1085_0,0.83950657,0.60612816,55,66
804,hit6_normal_74_0,0.87166697,0.52953005,58,74
805,hit6_swap_214_0,0.83827806,0.70930165,65,76
806,hit6_reloop_265_0,0.840531,0.6933842,56,75
807,hit6_swap_1080_0,0.81046504,0.53720814,55,71
808,CSM8_normal_71_0,0.922295,0.46303707,58,71
809,hit6_reloop_766_0,0.8610729,0.6755511,59,74
810,hit6_reloop_298_0,0.8359127,0.64318234,60,72
811,hit6_normal_89_0,0.898546,0.5835065,58,69
812,CSM8_swap_1078_0,0.8361958,0.5757673,58,76
813,hit6_swap_717_0,0.8323323,0.70125055,63,75
814,CSM8_swap_848_0,0.84068763,0.5015856,59,77
815,hit6_swap_785_0,0.8186357,0.59049267,64,74
816,hit6_swap_1012_0,0.8459235,0.6633478,64,75
817,hit6_reloop_709_0,0.84683394,0.7355965,62,74
818,hit6_swap_286_0,0.7931591,0.5611471,62,80
819,CSM8_swap_1017_0,0.8568351,0.6632616,67,81
820,hit6_swap_778_0,0.8206366,0.61964303,62,74
821,CSM8_swap_827_0,0.8241888,0.56257063,59,68
822,CSM8_swap_221_0,0.8211109,0.5999558,56,74
823,hit6_swap_61_0,0.8396184,0.6266995,59,68
824,hit6_swap_880_0,0.79832643,0.61806685,67,85
825,CSM8_swap_722_0,0.794542,0.5563067,63,76
826,CSM8_reloop_1024_0,0.8417371,0.6955424,66,78
827,CSM8_reloop_517_0,0.83954185,0.5903267,58,71
828,CSM8_reloop_936_0,0.833374,0.71149665,64,75
829,CSM8_swap_1333_0,0.84255505,0.6004757,67,77
830,hit6_swap_1336_0,0.8359025,0.6794005,59,77
831,CSM8_swap_77_0,0.80148685,0.48616564,66,77
832,CSM8_reloop_1300_0,0.80662674,0.5519188,62,75
833,CSM8_swap_406_0,0.85039943,0.5490139,56,75
834,CSM8_reloop_633_0,0.823963,0.66674536,63,84
835,CSM8_reloop_330_0,0.8396337,0.5722625,65,83
836,CSM8_swap_105_0,0.8169945,0.54757524,57,72
837,CSM8_reloop_280_0,0.8307196,0.68417907,64,83
838,CSM8_reloop_783_0,0.8297171,0.6170004,66,83
839,hit6_reloop_1203_0,0.8321726,0.71357185,63,83
840,hit6_swap_511_0,0.80580926,0.56430256,58,76
841,hit6_swap_1286_0,0.84928054,0.5423325,59,72
842,hit6_reloop_560_0,0.8247797,0.67071503,60,77
843,CSM8_reloop_886_0,0.8471979,0.6777468,62,76
844,CSM8_swap_1283_0,0.8781469,0.6051404,58,68
845,CSM8_swap_692_0,0.76326907,0.48966417,64,81
846,CSM8_reloop_1194_0,0.8480253,0.73669976,67,81
847,hit6_reloop_1127_0,0.8332547,0.65238214,62,76
848,CSM8_reloop_159_0,0.8308133,0.7384556,69,88
849,hit6_reloop_1424_0,0.8186305,0.63709074,60,71
850,hit6_reloop_941_0,0.83110476,0.66491985,64,83
851,CSM8_swap_391_0,0.8197233,0.57818544,62,72
852,CSM8_reloop_1497_0,0.8558394,0.6194493,63,75
853,CSM8_reloop_1169_0,0.82256055,0.6470865,60,80
854,hit6_swap_930_0,0.8777592,0.61618924,58,75
855,hit6_reloop_347_0,0.8517285,0.7310712,61,76
856,hit6_swap_336_0,0.81601435,0.58885133,55,74
857,CSM8_swap_1459_0,0.8383036,0.6254239,60,69
858,CSM8_swap_997_0,0.83352435,0.64659226,60,74
859,CSM8_reloop_76_0,0.83287764,0.6396371,68,85
860,hit6_swap_635_0,0.8314378,0.5352571,55,71
861,hit6_reloop_73_0,0.8380017,0.68585396,64,77
862,CSM8_swap_7_0,0.8212087,0.68942595,67,86
863,hit6_swap_1130_0,0.80485255,0.4964458,57,71
864,hit6_reloop_328_0,0.81177825,0.59299517,66,86
865,hit6_swap_359_0,0.80573106,0.56961596,57,75
866,CSM8_swap_1436_0,0.82047004,0.5794178,63,74
867,CSM8_reloop_19_0,0.8403885,0.5454634,67,88
868,CSM8_swap_1135_0,0.78865635,0.5782457,63,74
869,hit6_normal_9_0,0.88449556,0.5275689,58,71
870,CSM8_swap_905_0,0.85413104,0.7386951,64,81
871,hit6_swap_1433_0,0.8501582,0.5668632,62,71
872,CSM8_swap_303_0,0.826713,0.64414793,62,75
873,CSM8_reloop_1405_0,0.81110024,0.5317384,66,82
874,hit6_reloop_1148_0,0.8582623,0.62244755,65,86
875,CSM8_reloop_136_0,0.83359057,0.6282866,69,85
876,CSM8_reloop_435_0,0.82783073,0.65288466,60,78
877,CSM8_swap_600_0,0.84473413,0.5794918,61,79
878,CSM8_reloop_814_0,0.8296206,0.6845713,69,80
879,hit6_swap_1214_0,0.82365936,0.6230103,61,79
880,hit6_swap_583_0,0.8230047,0.62463325,61,76
881,hit6_reloop_1291_0,0.8220313,0.63670665,61,81
882,CSM8_reloop_711_0,0.82381564,0.592068,63,79
883,CSM8_reloop_1222_0,0.8514672,0.6377746,60,72
884,CSM8_swap_524_0,0.8284463,0.5327243,63,82
885,CSM8_reloop_212_0,0.84285915,0.73261327,70,85
886,CSM8_swap_200_0,0.835911,0.5945934,63,73
887,hit6_swap_40_0,0.8550032,0.56914115,58,67
888,CSM8_reloop_1005_0,0.82832307,0.60733443,63,74
889,CSM8_swap_703_0,0.8219084,0.615293,59,71
890,CSM8_reloop_536_0,0.81983393,0.6659565,68,80
891,hit6_swap_1033_0,0.83502066,0.5854875,65,84
892,CSM8_swap_806_0,0.8512172,0.5203442,61,75
893,CSM8_swap_1036_0,0.87093747,0.6401544,65,75
894,CSM8_swap_427_0,0.8099902,0.50933725,62,77
895,CSM8_reloop_1321_0,0.8726537,0.6415405,63,75
896,CSM8_reloop_612_0,0.83709335,0.64280754,67,85
897,hit6_reloop_1392_0,0.8362851,0.69355565,64,82
898,CSM8_reloop_311_0,0.83914196,0.70608133,60,78
899,CSM8_swap_124_0,0.82783335,0.59597236,61,75
900,CSM8_reloop_917_0,0.84446394,0.7249661,65,78
901,CSM8_swap_1312_0,0.8306704,0.5678516,57,69
902,hit6_swap_183_0,0.7955177,0.5372265,67,76
903,hit6_swap_480_0,0.82224554,0.6211022,59,68
904,hit6_swap_1317_0,0.8241193,0.5871697,63,76
905,CSM8_swap_56_0,0.7975385,0.5114636,58,74
906,hit6_reloop_463_0,0.79725105,0.60709286,61,81
907,hit6_swap_1385_0,0.8269554,0.6007061,58,72
908,CSM8_reloop_978_0,0.8410311,0.75295985,66,87
909,hit6_swap_412_0,0.8139651,0.6141262,59,73
910,hit6_swap_111_0,0.8344933,0.7056526,64,74
911,CSM8_swap_1380_0,0.8113694,0.4963075,60,74
912,hit6_reloop_160_0,0.8436046,0.61233205,58,79
913,CSM8_swap_39_0,0.7730654,0.52924925,62,75
914,hit6_swap_1378_0,0.8339308,0.6941046,56,68
915,CSM8_reloop_985_0,0.78866833,0.58570683,65,86
916,CSM8_swap_448_0,0.80189395,0.54617345,63,72
917,CSM8_reloop_383_0,0.7835198,0.5254016,61,81
918,hit6_reloop_1300_0,0.8152498,0.55595475,60,79
919,CSM8_reloop_680_0,0.8517029,0.6971742,56,73
920,CSM8_swap_894_0,0.8242002,0.517116,58,71
921,hit6_swap_235_0,0.8250322,0.6304802,65,84
922,hit6_normal_55_0,0.849828,0.5554204,58,76
