,name,full_native_rif_score,full_native_rif_bb-hbond,full_native_rif_hyd-cont,full_native_rif_hyd-ddg,just_trp_rif_score,just_trp_rif_bb-hbond,just_trp_rif_hyd-cont,just_trp_rif_hyd-ddg
215,HHH_b2_04449_000000108_std_0001_0001,-0.967,0.0,0.0,-0.0,-0.967,0.0,0.0,-0.0
216,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b2_07340_0001_0002_0001_0001,25.071,0.0,0.0,-0.0,25.071,0.0,0.0,-0.0
217,HHH_b2_05112_000000144_std_0001_0001,-0.19,0.0,0.0,-0.0,-0.19,0.0,0.0,-0.0
218,HHH_b2_00589_000000026_std_0001_0001,0.4,0.0,0.0,-0.0,0.4,0.0,0.0,-0.0
219,HHH_b2_06611_000000201_std_0001_0001,5.663,0.0,0.0,-0.0,5.663,0.0,0.0,-0.0
220,HHH_b1_01460_000000002_std_0001_0001,-1.467,0.0,0.0,-0.0,-1.467,0.0,0.0,-0.0
221,HHH_b2_02866_000000172_std_0001_0001,-1.243,0.0,0.0,-0.0,-1.243,0.0,0.0,-0.0
222,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_06843_0001_0002_0001_0001,17.349,0.0,0.0,-0.0,17.349,0.0,0.0,-0.0
223,m_HHH_b2_03348_000000102_std_0001_21_36_H_._HHH_b1_02510_0001_0001_0001,-1.942,0.0,0.0,-0.0,-1.942,0.0,0.0,-0.0
224,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b1_01947_0001_0001_0001_0001_1,-2.331,0.0,0.0,-0.0,-2.331,0.0,0.0,-0.0
225,HHH_b2_04277_000000076_std_0001_0001,-0.143,0.0,0.0,-0.0,-0.143,0.0,0.0,-0.0
226,HHH_b1_00634_000000234_std_0001_0001,0.58,0.0,0.0,-0.0,0.58,0.0,0.0,-0.0
227,HHH_b2_08207_000000162_std_0001_0001,-0.55,0.0,0.0,-0.0,-0.55,0.0,0.0,-0.0
228,m_HHH_b1_02106_000000193_std_0001_25_36_H_._HHH_b2_04912_0001_0001_0001,-2.004,0.0,0.0,-0.0,-2.004,0.0,0.0,-0.0
229,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_01165_0001_0001_0001,2.85,0.0,0.0,-0.0,2.85,0.0,0.0,-0.0
230,HHH_b2_08333_000000171_std_0001_0001,22.053,0.0,0.0,-0.0,22.053,0.0,0.0,-0.0
231,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b1_03599_0001_0002_0001_0001,-0.409,0.0,0.0,-0.0,-0.409,0.0,0.0,-0.0
232,HHH_b1_05341_000000293_std_0001_0001,2.732,0.0,0.0,-0.0,2.732,0.0,0.0,-0.0
233,HHH_b2_07712_000000286_std_0001_0001,0.289,0.0,0.0,-0.0,0.289,0.0,0.0,-0.0
234,HHH_b2_00438_000000280_std_0001_0001,0.888,0.0,0.0,-0.0,0.888,0.0,0.0,-0.0
235,m_HHH_b2_00943_000000220_std_0001_44_55_H_._HHH_b1_06970_0001_0001_0001,-0.85,0.0,0.0,-0.0,-0.85,0.0,0.0,-0.0
236,HHH_b1_01990_000000150_std_0001_0001,0.637,0.0,0.0,-0.0,0.637,0.0,0.0,-0.0
237,HHH_b2_04266_000000114_std_0001_0001,0.307,0.0,0.0,-0.0,0.307,0.0,0.0,-0.0
238,HHH_b1_02001_000000139_std_0001_0001,-0.441,0.0,0.0,-0.0,-0.441,0.0,0.0,-0.0
239,HHH_b2_03978_000000193_std_0001_0001,-0.319,0.0,0.0,-0.0,-0.319,0.0,0.0,-0.0
240,HHH_b1_02939_000000021_std_0001_0001,-0.429,0.0,0.0,-0.0,-0.429,0.0,0.0,-0.0
241,HHH_b1_07319_000000287_std_0001_0001,-1.186,0.0,0.0,-0.0,-1.186,0.0,0.0,-0.0
242,HHH_b2_01060_000000287_std_0001_0001,0.506,0.0,0.0,-0.0,0.506,0.0,0.0,-0.0
243,HHH_b1_00304_000000159_std_0001_0001,0.01,0.0,0.0,-0.0,0.01,0.0,0.0,-0.0
244,HHH_b2_01605_000000222_std_0001_0001,0.767,0.0,0.0,-0.0,0.767,0.0,0.0,-0.0
245,HHH_b2_08141_000000151_std_0001_0001,1.295,0.0,0.0,-0.0,1.295,0.0,0.0,-0.0
246,HHH_b1_08237_000000219_std_0001_0001,-1.079,0.0,0.0,-0.0,-1.079,0.0,0.0,-0.0
247,HHH_b1_07676_000000087_std_0001_0001,-0.887,0.0,0.0,-0.0,-0.887,0.0,0.0,-0.0
248,HHH_b1_02375_000000245_std_0001_0001,1.77,0.0,0.0,-0.0,1.77,0.0,0.0,-0.0
249,HHH_b1_01815_000000176_std_0001_0001,35.515,0.0,0.0,-0.0,35.515,0.0,0.0,-0.0
250,HHH_b2_03333_000000013_std_0001_0001_1,-0.765,0.0,0.0,-0.0,-0.765,0.0,0.0,-0.0
251,HHH_b1_03887_000000079_std_0001_0001,-0.46,0.0,0.0,-0.0,-0.46,0.0,0.0,-0.0
252,HHH_b2_06528_000000068_nat_0001_0001,-0.688,0.0,0.0,-0.0,-0.688,0.0,0.0,-0.0
253,HHH_b1_02199_000000179_std_0001_0001,-1.07,0.0,0.0,-0.0,-1.07,0.0,0.0,-0.0
254,HHH_b1_04199_000000150_std_0001_0001,-0.436,0.0,0.0,-0.0,-0.436,0.0,0.0,-0.0
255,HHH_b2_00497_000000205_std_0001_0001,0.836,0.0,0.0,-0.0,0.836,0.0,0.0,-0.0
256,HHH_b2_01794_000000071_std_0001_0001,0.759,0.0,0.0,-0.0,0.759,0.0,0.0,-0.0
257,HHH_b1_06378_000000083_std_0001_0001,-0.317,0.0,0.0,-0.0,-0.317,0.0,0.0,-0.0
258,m_HHH_b1_02269_000000182_std_0001_47_55_H_._HHH_b1_08151_0001_0002_0001_0001,2.393,0.0,0.0,-0.0,2.393,0.0,0.0,-0.0
259,HHH_b2_02380_000000019_std_0001_0001,0.08,0.0,0.0,-0.0,0.08,0.0,0.0,-0.0
260,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b1_07802_0001_0002_0001_0001,3.799,0.0,0.0,-0.0,3.799,0.0,0.0,-0.0
261,HHH_b1_07047_000000298_std_0001_0001,-1.731,0.0,0.0,-0.0,-1.731,0.0,0.0,-0.0
262,HHH_b1_03692_000000099_std_0001_0001,-1.987,0.0,0.0,-0.0,-1.987,0.0,0.0,-0.0
263,HHH_b2_03831_000000161_std_0001_0001,-0.788,0.0,0.0,-0.0,-0.788,0.0,0.0,-0.0
264,HHH_b1_04147_000000283_std_0001_0001,-0.491,0.0,0.0,-0.0,-0.491,0.0,0.0,-0.0
265,HHH_b2_01129_000000275_std_0001_0001,0.517,0.0,0.0,-0.0,0.517,0.0,0.0,-0.0
266,HHH_b2_05952_000000139_std_0001_0001,-0.43,0.0,0.0,-0.0,-0.43,0.0,0.0,-0.0
267,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b2_07999_0001_0002_0001_0001,-0.967,0.0,0.0,-0.0,-0.967,0.0,0.0,-0.0
268,m_HHH_b1_08663_000000206_std_0001_24_39_H_._HHH_b2_05821_0001_0002_0001_0001,1.395,0.0,0.0,-0.0,1.395,0.0,0.0,-0.0
269,HHH_b2_07742_000000037_std_0001_0001,2.797,0.0,0.0,-0.0,2.797,0.0,0.0,-0.0
270,HHH_b1_05116_000000020_nat_0001_0001,1.829,0.0,0.0,-0.0,1.829,0.0,0.0,-0.0
271,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b1_02177_0001_0001_0001,0.499,0.0,0.0,-0.0,0.499,0.0,0.0,-0.0
272,HHH_b1_04220_000000204_std_0001_0001,-0.496,0.0,0.0,-0.0,-0.496,0.0,0.0,-0.0
273,HHH_b2_04650_000000198_std_0001_0001,-0.086,0.0,0.0,-0.0,-0.086,0.0,0.0,-0.0
274,HHH_b1_06064_000000058_std_0001_0001,5.302,0.0,0.0,-0.0,5.302,0.0,0.0,-0.0
275,HHH_b2_01572_000000249_std_0001_0001,1.834,-1.066,0.0,-0.0,1.834,-1.066,0.0,-0.0
276,HHH_b1_01298_000000011_std_0001_0001,-0.032,0.0,0.0,-0.0,-0.032,0.0,0.0,-0.0
277,HHH_b1_00017_000000103_std_0001_0001,1.36,0.0,0.0,-0.0,1.36,0.0,0.0,-0.0
278,HHH_b1_00801_000000200_std_0001_0001,-1.527,0.0,0.0,-0.0,-1.527,0.0,0.0,-0.0
279,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b1_04338_0001_0001_0001_0001,-0.039,0.0,0.0,-0.0,-0.039,0.0,0.0,-0.0
280,HHH_b2_05060_000000198_std_0001_0001,-1.265,0.0,0.0,-0.0,-1.265,0.0,0.0,-0.0
281,HHH_b1_04670_000000001_std_0001_0001,-1.135,0.0,0.0,-0.0,-1.135,0.0,0.0,-0.0
282,HHH_b1_05480_000000285_std_0001_0001,4.586,0.0,0.0,-0.0,4.586,0.0,0.0,-0.0
283,HHH_b2_05314_000000104_std_0001_0001,69.679,-0.711,0.0,-0.0,69.679,-0.711,0.0,-0.0
284,m_HHH_b2_07615_000000090_std_0001_38_52_H_._HHH_b1_07939_0001_0001_0001,132.551,0.0,0.0,-0.0,132.551,0.0,0.0,-0.0
285,HHH_b1_05303_000000059_std_0001_0001,-0.222,0.0,0.0,-0.0,-0.222,0.0,0.0,-0.0
286,HHH_b1_08657_000000297_std_0001_0001,0.957,0.0,0.0,-0.0,0.957,0.0,0.0,-0.0
287,HHH_b1_03501_000000161_std_0001_0001,5.692,0.0,0.0,-0.0,5.692,0.0,0.0,-0.0
288,m_HHH_b1_01296_000000105_nat_0001_25_36_H_._HHH_b1_00069_0001_0001_0001,821.635,0.0,0.0,-0.0,821.635,0.0,0.0,-0.0
289,HHH_b1_01557_000000108_std_0001_0001,-0.056,0.0,0.0,-0.0,-0.056,0.0,0.0,-0.0
290,HHH_b2_06189_000000006_std_0001_0001,-0.189,0.0,0.0,-0.0,-0.189,0.0,0.0,-0.0
291,HHH_b2_07961_000000101_std_0001_0001,0.161,0.0,0.0,-0.0,0.161,0.0,0.0,-0.0
292,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b2_07811_0001_0002_0001_0001,29.151,0.0,0.0,-0.0,29.151,0.0,0.0,-0.0
293,HHH_b2_01753_000000200_std_0001_0001,-1.75,0.0,0.0,-0.0,-1.75,0.0,0.0,-0.0
294,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b1_08757_0001_0001_0001_0001,112.021,0.0,0.0,-0.0,112.021,0.0,0.0,-0.0
295,HHH_b2_05391_000000051_std_0001_0001,-0.653,0.0,0.0,-0.0,-0.653,0.0,0.0,-0.0
296,HHH_b2_08293_000000027_std_0001_0001,0.295,0.0,0.0,-0.0,0.295,0.0,0.0,-0.0
297,HHH_b1_08675_000000248_std_0001_0001,0.869,0.0,0.0,-0.0,0.869,0.0,0.0,-0.0
298,HHH_b1_03818_000000256_std_0001_0001,1.053,0.0,0.0,-0.0,1.053,0.0,0.0,-0.0
299,HHH_b2_03781_000000173_std_0001_0001,0.2,-0.006,0.0,-0.0,0.2,-0.006,0.0,-0.0
300,HHH_b2_00905_000000086_std_0001_0001,-0.383,0.0,0.0,-0.0,-0.383,0.0,0.0,-0.0
301,HHH_b1_04780_000000229_std_0001_0001,-1.194,0.0,0.0,-0.0,-1.194,0.0,0.0,-0.0
302,m_HHH_b1_04054_000000026_std_0001_2_19_H_._HHH_b2_01470_0001_0001_0001_1,-1.832,0.0,0.0,-0.0,-1.832,0.0,0.0,-0.0
303,HHH_b1_03307_000000275_std_0001_0001,-0.078,0.0,0.0,-0.0,-0.078,0.0,0.0,-0.0
304,HHH_b2_02745_000000137_std_0001_0001,44.402,-1.644,0.0,-0.0,44.402,-1.644,0.0,-0.0
305,HHH_b1_03209_000000026_std_0001_0001,0.6,0.0,0.0,-0.0,0.6,0.0,0.0,-0.0
306,HHH_b2_04385_000000255_std_0001_0001,-0.144,0.0,0.0,-0.0,-0.144,0.0,0.0,-0.0
307,HHH_b2_07448_000000000_std_0001_0001,-1.187,0.0,0.0,-0.0,-1.187,0.0,0.0,-0.0
308,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_04241_0001_0002_0001_0001,-2.411,0.0,0.0,-0.0,-2.411,0.0,0.0,-0.0
309,HHH_b1_03068_000000200_std_0001_0001_1,0.707,0.0,0.0,-0.0,0.707,0.0,0.0,-0.0
310,HHH_b1_01021_000000149_nat_0001_0001,6.501,0.0,2.0,-5.88,6.501,0.0,2.0,-5.88
311,HHH_b1_01466_000000151_std_0001_0001,0.036,0.0,0.0,-0.0,0.036,0.0,0.0,-0.0
312,HHH_b2_07857_000000265_std_0001_0001,-0.617,0.0,0.0,-0.0,-0.617,0.0,0.0,-0.0
313,HHH_b1_07627_000000058_std_0001_0001,-1.753,-0.705,0.0,-0.0,-1.753,-0.705,0.0,-0.0
314,HHH_b1_06580_000000090_std_0001_0001,0.016,0.0,0.0,-0.0,0.016,0.0,0.0,-0.0
315,HHH_b1_07594_000000174_std_0001_0001,0.046,0.0,0.0,-0.0,0.046,0.0,0.0,-0.0
316,HHH_b1_03377_000000031_std_0001_0001,-1.213,0.0,0.0,-0.0,-1.213,0.0,0.0,-0.0
317,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_03828_0001_0001_0001_0001,1.695,0.0,0.0,-0.0,1.695,0.0,0.0,-0.0
318,HHH_b1_00091_000000080_std_0001_0001,-0.359,0.0,0.0,-0.0,-0.359,0.0,0.0,-0.0
319,HHH_b1_05367_000000266_std_0001_0001,49.965,0.0,0.0,-0.0,49.965,0.0,0.0,-0.0
320,HHH_b1_04634_000000276_std_0001_0001,67.677,0.0,0.0,-0.0,67.677,0.0,0.0,-0.0
321,HHH_b1_00852_000000134_std_0001_0001,-1.802,0.0,0.0,-0.0,-1.802,0.0,0.0,-0.0
322,m_HHH_b1_04524_000000261_std_0001_27_35_H_._HHH_b1_02183_0001_0001_0001,11.61,0.0,0.0,-0.0,11.61,0.0,0.0,-0.0
323,HHH_b2_00722_000000074_std_0001_0001,0.334,0.0,0.0,-0.0,0.334,0.0,0.0,-0.0
324,HHH_b1_01001_000000123_std_0001_0001,-1.061,0.0,0.0,-0.0,-1.061,0.0,0.0,-0.0
325,HHH_b2_08001_000000071_std_0001_0001,-1.124,0.0,0.0,-0.0,-1.124,0.0,0.0,-0.0
326,HHH_b1_07818_000000288_std_0001_0001,2.651,0.0,0.0,-0.0,2.651,0.0,0.0,-0.0
327,HHH_b2_01165_000000191_std_0001_0001,2.463,0.0,0.0,-0.0,2.463,0.0,0.0,-0.0
328,HHH_b2_02597_000000040_std_0001_0001,-1.723,0.0,0.0,-0.0,-1.723,0.0,0.0,-0.0
329,HHH_b1_07064_000000094_std_0001_0001,-0.471,0.0,0.0,-0.0,-0.471,0.0,0.0,-0.0
330,HHH_b1_02480_000000260_std_0001_0001,4.103,0.0,0.0,-0.0,4.103,0.0,0.0,-0.0
331,HHH_b2_02046_000000047_std_0001_0001,-1.118,0.0,0.0,-0.0,-1.118,0.0,0.0,-0.0
332,HHH_b2_04533_000000066_std_0001_0001,0.969,0.0,0.0,-0.0,0.969,0.0,0.0,-0.0
333,HHH_b2_06627_000000037_std_0001_0001,0.067,0.0,0.0,-0.0,0.067,0.0,0.0,-0.0
334,HHH_b2_02568_000000129_std_0001_0001,0.493,0.0,0.0,-0.0,0.493,0.0,0.0,-0.0
335,HHH_b2_05943_000000274_std_0001_0001,0.876,0.0,0.0,-0.0,0.876,0.0,0.0,-0.0
336,HHH_b2_06101_000000016_std_0001_0001,-0.656,0.0,0.0,-0.0,-0.656,0.0,0.0,-0.0
337,HHH_b1_01936_000000007_std_0001_0001,-0.991,0.0,0.0,-0.0,-0.991,0.0,0.0,-0.0
338,HHH_b1_07554_000000217_std_0001_0001,-0.131,0.0,0.0,-0.0,-0.131,0.0,0.0,-0.0
339,HHH_b2_04241_000000240_std_0001_0001,80.001,0.0,0.0,-0.0,80.001,0.0,0.0,-0.0
340,HHH_b1_07635_000000002_std_0001_0001,25.5,0.0,0.0,-0.0,25.5,0.0,0.0,-0.0
341,HHH_b1_02939_000000000_std_0001_0001,0.092,0.0,0.0,-0.0,0.092,0.0,0.0,-0.0
342,HHH_b1_02499_000000150_std_0001_0001,-1.903,0.0,0.0,-0.0,-1.903,0.0,0.0,-0.0
343,HHH_b2_02380_000000085_std_0001_0001,-0.388,0.0,0.0,-0.0,-0.388,0.0,0.0,-0.0
344,m_HHH_b1_07861_000000265_std_0001_27_38_H_._HHH_b1_01001_0001_0001_0001_0001,0.049,0.0,0.0,-0.0,0.049,0.0,0.0,-0.0
345,HHH_b2_01149_000000060_std_0001_0001,1.172,0.0,0.0,-0.0,1.172,0.0,0.0,-0.0
346,HHH_b1_00745_000000163_std_0001_0001,9.769,0.0,0.0,-0.0,9.769,0.0,0.0,-0.0
347,HHH_b1_03645_000000178_std_0001_0001,18.006,0.0,0.0,-0.0,18.006,0.0,0.0,-0.0
348,HHH_b1_04212_000000084_std_0001_0001,1.573,0.0,0.0,-0.0,1.573,0.0,0.0,-0.0
349,HHH_b1_01024_000000121_std_0001_0001,-0.658,0.0,0.0,-0.0,-0.658,0.0,0.0,-0.0
350,HHH_b2_06891_000000005_std_0001_0001,-0.033,0.0,0.0,-0.0,-0.033,0.0,0.0,-0.0
351,HHH_b1_01036_000000095_std_0001_0001,0.483,0.0,0.0,-0.0,0.483,0.0,0.0,-0.0
352,HHH_b2_05163_000000028_std_0001_0001,0.93,0.0,0.0,-0.0,0.93,0.0,0.0,-0.0
353,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b1_06052_0001_0001_0001,-0.795,0.0,0.0,-0.0,-0.795,0.0,0.0,-0.0
354,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b2_04141_0001_0002_0001_0001,4.13,0.0,0.0,-0.0,4.13,0.0,0.0,-0.0
355,HHH_b1_01143_000000213_std_0001_0001,-1.767,0.0,0.0,-0.0,-1.767,0.0,0.0,-0.0
356,m_HHH_b2_05997_000000153_std_0001_1_17_H_._HHH_b2_01785_0001_0001_0001,-1.34,0.0,0.0,-0.0,-1.34,0.0,0.0,-0.0
357,HHH_b1_05531_000000036_std_0001_0001,-0.202,0.0,0.0,-0.0,-0.202,0.0,0.0,-0.0
358,HHH_b1_00010_000000296_std_0001_0001,1.163,0.0,0.0,-0.0,1.163,0.0,0.0,-0.0
359,HHH_b1_07685_000000130_std_0001_0001,-0.637,0.0,0.0,-0.0,-0.637,0.0,0.0,-0.0
360,HHH_b1_07922_000000113_std_0001_0001,-0.301,0.0,0.0,-0.0,-0.301,0.0,0.0,-0.0
361,HHH_b1_07586_000000266_std_0001_0001,-0.045,0.0,0.0,-0.0,-0.045,0.0,0.0,-0.0
362,HHH_b2_01210_000000204_std_0001_0001,1.865,0.0,0.0,-0.0,1.865,0.0,0.0,-0.0
363,HHH_b1_07749_000000097_std_0001_0001,-0.069,0.0,0.0,-0.0,-0.069,0.0,0.0,-0.0
364,HHH_b1_03161_000000035_std_0001_0001,0.43,0.0,0.0,-0.0,0.43,0.0,0.0,-0.0
365,m_HHH_b1_06626_000000196_std_0001_23_34_H_._HHH_b2_07620_0001_0001_0001,5.855,0.0,0.0,-0.0,5.855,0.0,0.0,-0.0
366,HHH_b1_06578_000000062_std_0001_0001,-0.173,0.0,0.0,-0.0,-0.173,0.0,0.0,-0.0
367,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_01544_0001_0002_0001_0001,-0.035,0.0,0.0,-0.0,-0.035,0.0,0.0,-0.0
368,HHH_b2_01753_000000148_std_0001_0001,-1.131,0.0,0.0,-0.0,-1.131,0.0,0.0,-0.0
369,HHH_b2_00025_000000049_std_0001_0001,7.199,0.0,0.0,-0.0,7.199,0.0,0.0,-0.0
370,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b1_07749_0001_0002_0001_0001,-0.305,0.0,0.0,-0.0,-0.305,0.0,0.0,-0.0
371,HHH_b2_06162_000000070_nat_0001_0001,-0.666,0.0,2.0,-5.32,-0.666,0.0,2.0,-5.32
372,HHH_b1_03271_000000098_std_0001_0001,-1.106,0.0,0.0,-0.0,-1.106,0.0,0.0,-0.0
373,HHH_b2_06947_000000251_std_0001_0001,-0.938,0.0,0.0,-0.0,-0.938,0.0,0.0,-0.0
374,HHH_b2_08251_000000026_std_0001_0001,-0.09,0.0,0.0,-0.0,-0.09,0.0,0.0,-0.0
375,HHH_b2_05602_000000215_std_0001_0001,7.14,0.0,0.0,-0.0,7.14,0.0,0.0,-0.0
376,HHH_b1_02160_000000174_nat_0001_0001,-0.494,0.0,2.0,-5.32,-0.417,0.0,2.0,-5.32
377,HHH_b2_03059_000000181_std_0001_0001,5.705,-0.944,0.0,-0.0,5.705,-0.944,0.0,-0.0
378,HHH_b2_05586_000000081_std_0001_0001,0.468,0.0,0.0,-0.0,0.468,0.0,0.0,-0.0
379,HHH_b1_00801_000000215_std_0001_0001,-1.264,0.0,0.0,-0.0,-1.264,0.0,0.0,-0.0
380,HHH_b2_01083_000000213_std_0001_0001,-1.512,0.0,0.0,-0.0,-1.512,0.0,0.0,-0.0
381,HHH_b2_05860_000000182_std_0001_0001,1.292,0.0,0.0,-0.0,1.292,0.0,0.0,-0.0
382,HHH_b2_06018_000000240_std_0001_0001,-1.895,0.0,0.0,-0.0,-1.895,0.0,0.0,-0.0
383,HHH_b2_01146_000000247_std_0001_0001,-0.489,0.0,0.0,-0.0,-0.489,0.0,0.0,-0.0
384,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_04266_0001_0001_0001_0001,2.363,0.0,0.0,-0.0,2.363,0.0,0.0,-0.0
385,HHH_b2_00833_000000017_std_0001_0001,-0.911,0.0,0.0,-0.0,-0.911,0.0,0.0,-0.0
386,HHH_b1_06239_000000217_std_0001_0001,-1.396,0.0,0.0,-0.0,-1.396,0.0,0.0,-0.0
387,HHH_b2_06563_000000235_std_0001_0001,0.17,0.0,0.0,-0.0,0.17,0.0,0.0,-0.0
388,HHH_b2_05153_000000010_std_0001_0001,0.583,0.0,0.0,-0.0,0.583,0.0,0.0,-0.0
389,m_HHH_b2_05997_000000153_std_0001_1_17_H_._HHH_b1_08559_0001_0001_0001,170.549,0.0,0.0,-0.0,170.549,0.0,0.0,-0.0
390,HHH_b1_06154_000000055_std_0001_0001,-1.426,-0.755,0.0,-0.0,-1.426,-0.755,0.0,-0.0
391,HHH_b1_01150_000000177_nat_0001_0001,-0.938,0.0,2.0,-5.32,-0.938,0.0,2.0,-5.32
392,m_HHH_b1_08663_000000206_std_0001_24_39_H_._HHH_b1_08298_0001_0001_0001,-0.161,0.0,0.0,-0.0,-0.161,0.0,0.0,-0.0
393,HHH_b1_08098_000000255_std_0001_0001,-1.571,0.0,0.0,-0.0,-1.571,0.0,0.0,-0.0
394,HHH_b2_00986_000000207_std_0001_0001,0.169,0.0,0.0,-0.0,0.169,0.0,0.0,-0.0
395,HHH_b2_04349_000000294_std_0001_0001,119.307,0.0,0.0,-0.0,119.307,0.0,0.0,-0.0
396,HHH_b1_07802_000000028_std_0001_0001,-0.948,0.0,0.0,-0.0,-0.948,0.0,0.0,-0.0
397,HHH_b1_06574_000000088_std_0001_0001,-2.032,0.0,0.0,-0.0,-2.032,0.0,0.0,-0.0
398,HHH_b2_05241_000000097_std_0001_0001,0.722,0.0,0.0,-0.0,0.722,0.0,0.0,-0.0
399,HHH_b1_01343_000000253_std_0001_0001,-1.785,0.0,0.0,-0.0,-1.785,0.0,0.0,-0.0
400,HHH_b2_07909_000000292_std_0001_0001,2.895,0.0,0.0,-0.0,2.895,0.0,0.0,-0.0
401,HHH_b2_02598_000000069_std_0001_0001,0.308,0.0,0.0,-0.0,0.308,0.0,0.0,-0.0
402,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_07913_0001_0001_0001_0001,19.183,0.0,0.0,-0.0,19.183,0.0,0.0,-0.0
403,m_HHH_b1_01043_000000000_nat_0001_24_38_H_._HHH_b1_00201_0001_0001_0001,0.07,0.0,0.0,-0.0,0.07,0.0,0.0,-0.0
404,HHH_b2_04645_000000078_std_0001_0001,1.67,0.0,0.0,-0.0,1.67,0.0,0.0,-0.0
405,HHH_b2_08255_000000090_std_0001_0001,0.46,0.0,0.0,-0.0,0.46,0.0,0.0,-0.0
406,HHH_b2_01415_000000226_std_0001_0001,-0.101,0.0,0.0,-0.0,-0.101,0.0,0.0,-0.0
407,HHH_b2_04457_000000062_std_0001_0001,-0.617,0.0,0.0,-0.0,-0.617,0.0,0.0,-0.0
408,HHH_b2_02684_000000220_std_0001_0001,-0.831,0.0,0.0,-0.0,-0.831,0.0,0.0,-0.0
409,m_HHH_b1_04459_000000247_std_0001_2_16_H_._HHH_b1_04361_0001_0001_0001,163.229,-0.369,0.0,-0.0,163.229,-0.369,0.0,-0.0
410,m_HHH_b1_00874_000000101_std_0001_6_13_H_._HHH_b1_07137_0001_0001_0001_1,106.582,0.0,0.0,-0.0,106.582,0.0,0.0,-0.0
411,HHH_b2_02486_000000044_std_0001_0001,-0.198,0.0,0.0,-0.0,-0.198,0.0,0.0,-0.0
412,HHH_b2_01153_000000120_std_0001_0001,-0.307,0.0,0.0,-0.0,-0.307,0.0,0.0,-0.0
413,HHH_b1_02636_000000180_std_0001_0001,0.005,0.0,0.0,-0.0,0.005,0.0,0.0,-0.0
414,HHH_b1_08237_000000170_std_0001_0001,0.328,0.0,0.0,-0.0,0.328,0.0,0.0,-0.0
415,HHH_b2_05965_000000006_std_0001_0001,0.213,0.0,0.0,-0.0,0.213,0.0,0.0,-0.0
416,HHH_b2_03779_000000261_std_0001_0001,-0.212,-1.05,0.0,-0.0,-0.212,-1.05,0.0,-0.0
417,HHH_b1_04954_000000143_std_0001_0001,0.644,0.0,0.0,-0.0,0.644,0.0,0.0,-0.0
418,m_HHH_b2_04785_000000269_std_0001_24_39_H_._HHH_b1_06232_0001_0001_0001_0001,82.38,0.0,0.0,-0.0,82.38,0.0,0.0,-0.0
419,HHH_b2_01278_000000262_std_0001_0001,-0.141,0.0,0.0,-0.0,-0.141,0.0,0.0,-0.0
420,HHH_b1_05391_000000109_std_0001_0001,-1.685,0.0,0.0,-0.0,-1.685,0.0,0.0,-0.0
421,HHH_b2_04342_000000010_std_0001_0001,-1.7,0.0,0.0,-0.0,-1.7,0.0,0.0,-0.0
422,HHH_b1_00268_000000051_nat_0001_0001,3.687,-0.767,0.0,-0.0,3.687,-0.767,0.0,-0.0
423,HHH_b2_07525_000000019_std_0001_0001,-0.509,0.0,0.0,-0.0,-0.509,0.0,0.0,-0.0
424,HHH_b1_02344_000000155_std_0001_0001,0.101,0.0,0.0,-0.0,0.101,0.0,0.0,-0.0
425,HHH_b1_04880_000000126_std_0001_0001,-1.172,0.0,0.0,-0.0,-1.172,0.0,0.0,-0.0
426,HHH_b2_06404_000000041_std_0001_0001,0.756,0.0,0.0,-0.0,0.756,0.0,0.0,-0.0
427,HHH_b1_07940_000000103_std_0001_0001,-0.294,0.0,0.0,-0.0,-0.294,0.0,0.0,-0.0
428,m_HHH_b1_07716_000000255_std_0001_22_34_H_._HHH_b2_02490_0001_0001_0001,-0.556,0.0,0.0,-0.0,-0.556,0.0,0.0,-0.0
429,m_HHH_b1_07103_000000040_std_0001_22_33_H_._HHH_b1_07230_0001_0001_0001,0.147,0.0,0.0,-0.0,0.147,0.0,0.0,-0.0
430,HHH_b1_05262_000000219_std_0001_0001,-0.873,0.0,0.0,-0.0,-0.873,0.0,0.0,-0.0
431,HHH_b1_06078_000000139_std_0001_0001,0.159,0.0,0.0,-0.0,0.159,0.0,0.0,-0.0
